timestamp,open,high,low,close,volume
1761111000000,107997.20,108071.70,107821.60,107913.90,1219.374
1761111900000,107913.90,108150.10,107874.50,108118.70,904.221
1761112800000,108118.70,108118.80,107984.40,108086.10,533.615
1761113700000,108086.10,108300.00,108003.30,108199.30,725.057
1761114600000,108199.20,108238.00,107889.50,107978.10,1586.537
1761115500000,107978.00,108035.00,107897.80,107936.70,621.149
1761116400000,107936.70,107968.10,107558.10,107569.40,2662.137
1761117300000,107569.30,107968.10,107560.20,107948.80,1784.239
1761118200000,107948.70,108257.40,107916.70,108121.10,1524.299
1761119100000,108121.00,108284.20,108035.60,108284.10,1521.026
1761120000000,108284.10,108284.20,108035.60,108052.10,718.797
1761120900000,108052.10,108313.80,108037.20,108209.00,644.311
1761121800000,108208.90,108268.40,108079.70,108258.20,556.745
1761122700000,108258.10,108313.30,108136.70,108171.20,837.624
1761123600000,108171.20,108219.00,107926.20,107945.90,998.587
1761124500000,107945.80,108164.60,107799.80,108160.30,1160.741
1761125400000,108160.20,108235.40,107801.20,107810.40,899.685
1761126300000,107810.40,108060.90,107708.20,107907.90,1106.508
1761127200000,107907.90,108055.50,107791.80,107909.20,874.528
1761128100000,107909.20,108079.00,107781.00,107884.80,858.782
1761129000000,107884.80,107939.00,107760.00,107787.40,454.332
1761129900000,107787.30,107787.40,107588.00,107613.50,1023.365
1761130800000,107613.50,107967.10,106360.30,107929.40,11400.396
1761131700000,107929.50,108188.90,107731.30,107768.90,3913.533
1761132600000,107768.90,107945.60,107633.00,107669.90,1301.436
1761133500000,107669.90,107686.70,107282.50,107501.70,2201.943
1761134400000,107501.70,107700.00,107389.40,107647.90,1619.401
1761135300000,107648.00,108081.60,107648.00,107934.10,3062.835
1761136200000,107934.20,108349.10,107863.90,108130.10,1779.782
1761137100000,108130.10,108130.20,107893.30,107976.90,1102.694
1761138000000,107976.90,108350.50,107864.40,108267.80,1357.158
1761138900000,108267.80,108271.10,108013.30,108052.50,1124.502
1761139800000,108052.50,108439.80,107550.40,108019.20,4661.333
1761140700000,108019.90,109000.00,107726.00,108728.00,7420.312
1761141600000,108728.10,108780.40,107945.90,108132.10,6242.276
1761142500000,108132.20,108324.60,107415.10,107905.80,7980.102
1761143400000,107905.80,108132.90,107650.00,107775.70,4570.145
1761144300000,107775.70,108990.00,107619.60,108912.70,7287.494
1761145200000,108913.20,109160.00,108311.00,108369.10,5151.793
1761146100000,108369.20,108380.00,107710.00,107853.40,3488.614
1761147000000,107853.50,108577.30,107706.00,108430.70,2977.040
1761147900000,108430.60,108625.80,108169.30,108369.90,1245.627
1761148800000,108369.80,108619.40,108209.50,108387.80,1310.072
1761149700000,108387.90,108631.90,108024.00,108497.80,1693.959
1761150600000,108497.70,108780.00,107805.00,108375.20,5389.134
1761151500000,108375.20,108654.40,108145.90,108177.40,1187.502
1761152400000,108177.50,108310.90,108008.20,108145.80,923.903
1761153300000,108145.80,108153.00,107825.90,107911.20,1650.107
1761154200000,107911.10,108210.30,107706.10,107824.50,1414.284
1761155100000,107824.50,107948.20,107526.30,107743.40,1575.954
1761156000000,107743.30,107961.00,107664.10,107686.00,989.046
1761156900000,107685.90,108026.30,107416.10,107976.40,1727.358
1761157800000,107976.40,108181.40,107830.80,107907.10,1177.126
1761158700000,107907.20,108023.50,107816.40,107987.80,867.076
1761159600000,107987.70,108346.70,107865.70,108115.80,1389.693
1761160500000,108115.80,108379.30,108056.20,108066.00,818.136
1761161400000,108066.00,108206.10,107966.50,107967.40,909.148
1761162300000,107967.30,108062.40,107491.80,107829.00,1794.311
1761163200000,107829.10,108032.00,107821.00,107836.80,745.812
1761164100000,107836.90,107836.90,107577.00,107584.10,637.514
1761165000000,107584.00,107881.70,107480.00,107831.70,1147.819
1761165900000,107831.70,107831.80,107453.90,107644.40,1893.703
1761166800000,107644.40,107694.60,106588.00,107088.20,5346.134
1761167700000,107088.30,107262.00,106675.10,106729.60,1788.419
1761168600000,106729.50,107080.30,106694.50,106894.10,1247.035
1761169500000,106894.10,107289.20,106894.10,107159.80,1106.358
1761170400000,107159.70,107650.20,107101.50,107377.10,1977.823
1761171300000,107377.20,107396.20,106849.80,107008.00,1204.454
1761172200000,107007.90,107279.90,106933.30,107258.60,980.047
1761173100000,107258.50,107290.10,106937.90,107142.60,818.530
1761174000000,107142.60,107542.20,107110.40,107351.60,1258.872
1761174900000,107351.60,107862.30,107343.50,107741.10,1701.106
1761175800000,107741.20,107898.90,107592.10,107592.10,1119.428
1761176700000,107592.10,107691.60,107523.40,107532.00,599.803
1761177600000,107532.10,107672.50,107462.90,107647.80,697.175
1761178500000,107647.80,107797.30,107463.20,107555.00,751.060
1761179400000,107555.00,107779.70,107524.50,107673.10,892.744
1761180300000,107673.20,107954.50,107630.30,107815.70,776.468
1761181200000,107815.60,108392.60,107769.10,108270.60,2804.941
1761182100000,108270.60,108500.00,107982.30,108156.00,3805.269
1761183000000,108155.90,108300.00,108084.30,108194.00,772.874
1761183900000,108194.10,108209.10,108090.70,108107.70,361.471
1761184800000,108107.60,108128.00,108010.80,108099.90,514.766
1761185700000,108100.00,108348.80,108099.90,108159.00,794.252
1761186600000,108159.00,108285.60,108136.90,108238.50,668.976
1761187500000,108238.40,108370.00,108155.90,108370.00,609.283
1761188400000,108370.00,108547.50,108290.50,108435.60,1026.633
1761189300000,108435.60,108655.00,108435.30,108642.20,1154.577
1761190200000,108642.30,108660.00,108343.10,108374.40,981.723
1761191100000,108374.40,108374.40,108276.70,108322.20,548.762
1761192000000,108322.20,108450.00,108290.30,108324.90,566.812
1761192900000,108325.00,108566.20,108316.00,108506.30,450.768
1761193800000,108506.30,108887.90,108405.00,108831.40,1138.609
1761194700000,108831.40,108843.70,108581.80,108581.90,773.240
1761195600000,108581.90,108776.80,108557.60,108765.90,740.173
1761196500000,108765.90,108775.60,108681.20,108711.90,559.378
1761197400000,108712.00,108742.10,108600.00,108600.80,576.641
1761198300000,108600.90,108939.70,108591.70,108894.10,906.315
1761199200000,108894.10,109063.60,108791.90,109022.80,1428.438
1761200100000,109022.70,110152.90,109022.30,109823.60,8367.758
1761201000000,109823.60,110049.90,109723.70,109967.90,1538.193
1761201900000,109967.90,110275.90,109961.10,110180.20,2024.477
1761202800000,110180.20,110214.70,109716.90,109753.10,2090.579
1761203700000,109753.10,109833.10,109325.70,109500.10,2799.384
1761204600000,109500.00,109568.70,109151.80,109383.30,1423.235
1761205500000,109383.40,109515.40,109182.50,109228.60,1065.996
1761206400000,109228.60,109721.00,109204.70,109667.10,1762.673
1761207300000,109667.10,109867.70,109595.60,109735.40,1160.284
1761208200000,109735.40,109758.70,109383.70,109532.80,1239.850
1761209100000,109532.70,109652.40,109342.50,109459.30,546.967
1761210000000,109459.20,109492.40,109064.60,109093.40,1453.193
1761210900000,109093.40,109377.30,109076.90,109377.30,867.423
1761211800000,109377.20,109390.80,109293.70,109326.70,332.740
1761212700000,109326.80,109447.10,109246.60,109388.20,580.643
1761213600000,109388.10,109544.00,109344.70,109542.60,806.530
1761214500000,109542.50,109664.70,109469.40,109469.50,650.542
1761215400000,109469.40,109521.70,109316.00,109396.90,723.146
1761216300000,109396.90,109554.90,109367.80,109383.70,515.609
1761217200000,109383.70,109451.20,109310.00,109348.60,401.349
1761218100000,109348.60,109609.40,109217.00,109480.00,963.776
1761219000000,109480.10,109506.40,109021.30,109169.70,1328.581
