timestamp,open,high,low,close,volume
1718208000000,69738.00,69787.50,69280.00,69613.40,10855.019
1718211600000,69613.50,69864.20,69486.70,69804.00,6981.431
1718215200000,69804.00,69810.20,68580.20,68837.20,54857.468
1718218800000,68837.10,69222.00,67215.20,67523.20,50318.297
1718222400000,67523.10,68297.30,67409.80,68101.70,15290.283
1718226000000,68101.60,68692.60,68100.60,68531.70,8304.827
1718229600000,68531.80,68553.60,68275.60,68349.20,5400.561
1718233200000,68349.20,68362.30,68123.00,68270.30,3466.729
1718236800000,68270.30,68400.00,68002.50,68331.00,5029.496
1718240400000,68331.10,68370.40,67888.00,67980.20,4743.021
1718244000000,67980.30,68188.00,67688.00,67742.60,8409.310
1718247600000,67742.50,67856.00,66957.00,67471.10,20295.035
1718251200000,67471.10,67709.20,67322.90,67327.90,8219.121
1718254800000,67327.90,67685.60,67322.90,67600.00,4221.336
1718258400000,67599.90,67613.40,67300.00,67512.50,3853.615
1718262000000,67512.50,67728.40,67400.00,67724.90,4478.777
1718265600000,67724.90,67749.20,67498.40,67568.30,4567.555
1718269200000,67568.30,67573.60,67170.40,67426.70,8085.503
1718272800000,67426.70,67964.10,67226.50,67810.60,10977.656
1718276400000,67810.60,67963.80,67635.60,67744.60,8715.600
1718280000000,67744.60,68607.70,67437.40,67738.50,31485.639
1718283600000,67738.50,68260.00,67500.10,67580.50,18496.465
1718287200000,67580.50,67742.10,67140.00,67358.70,21606.220
1718290800000,67358.70,67537.60,66337.00,66464.40,32498.868
1718294400000,66464.30,67038.00,66251.10,66983.80,20221.940
1718298000000,66983.70,67080.50,66645.00,66920.10,8544.943
1718301600000,66920.00,66982.20,66694.30,66870.30,5866.732
1718305200000,66870.30,66895.00,66597.20,66620.80,4719.091
1718308800000,66620.90,66835.90,66533.10,66725.50,4177.280
1718312400000,66725.50,66985.20,66691.90,66983.40,3377.465
1718316000000,66983.30,66991.10,66845.40,66895.40,2651.159
1718319600000,66895.50,66921.40,66675.00,66786.90,3113.634
1718323200000,66786.80,66904.00,66608.90,66729.10,4788.760
1718326800000,66729.10,66838.00,66471.30,66809.50,6718.011
1718330400000,66809.50,67038.00,66715.00,66951.60,5903.888
1718334000000,66951.60,66982.30,66672.90,66749.70,3700.296
1718337600000,66749.80,66835.30,66714.70,66719.70,2078.197
1718341200000,66719.70,67228.20,66710.80,67058.00,8794.577
1718344800000,67058.00,67126.70,66872.00,66958.30,6198.282
1718348400000,66958.30,67097.90,66890.10,66906.20,3137.214
1718352000000,66906.30,67250.00,66859.10,67140.30,5554.153
1718355600000,67140.30,67145.40,66890.90,66915.20,5089.063
1718359200000,66915.10,67015.60,66819.70,66866.20,3761.966
1718362800000,66866.20,67105.00,66755.80,67034.20,5669.321
1718366400000,67034.10,67287.90,66965.10,67074.10,8189.120
1718370000000,67074.10,67366.50,66950.00,67066.10,8448.237
1718373600000,67066.10,67106.30,66555.60,66980.00,19238.130
1718377200000,66980.00,67066.30,66334.50,66380.00,17051.997
1718380800000,66380.00,66522.00,65200.00,65286.20,56791.839
1718384400000,65286.10,65747.70,65052.40,65401.00,17153.630
1718388000000,65400.10,65525.00,65072.60,65510.70,10661.553
1718391600000,65510.70,65694.30,65287.20,65514.90,6280.359
1718395200000,65514.90,65973.50,65471.60,65756.90,8209.158
1718398800000,65756.90,66648.80,65716.70,66179.90,16976.849
1718402400000,66179.90,66241.80,65882.50,66011.00,6687.434
1718406000000,66011.10,66075.00,65907.00,66039.70,2329.197
1718409600000,66039.70,66276.00,65979.60,66176.80,4145.564
1718413200000,66176.80,66280.00,66060.00,66069.00,2647.683
1718416800000,66068.90,66247.00,66042.10,66205.90,1847.012
1718420400000,66205.90,66267.60,66178.80,66266.00,1863.894
1718424000000,66265.90,66363.60,66193.20,66241.70,4064.207
1718427600000,66241.60,66388.00,66211.20,66224.80,2907.382
1718431200000,66224.70,66421.50,66132.20,66171.60,4792.748
1718434800000,66171.60,66202.30,66060.00,66082.60,4255.213
1718438400000,66082.50,66224.40,66082.50,66222.80,2627.002
1718442000000,66222.80,66272.40,66054.20,66220.70,3602.178
1718445600000,66220.70,66300.00,66188.00,66283.90,2033.399
1718449200000,66283.90,66334.80,66250.60,66305.20,2769.268
1718452800000,66305.20,66349.80,66204.90,66333.00,3220.254
1718456400000,66333.10,66339.50,66222.40,66291.90,1697.679
1718460000000,66291.90,66296.30,66157.50,66212.70,2593.459
1718463600000,66212.70,66482.60,66203.70,66311.90,5418.561
1718467200000,66311.80,66360.80,66166.00,66175.90,2683.292
1718470800000,66175.90,66294.30,66115.20,66239.50,2759.403
1718474400000,66239.50,66239.50,66128.40,66139.90,2080.793
1718478000000,66139.90,66197.80,66057.00,66144.20,2213.604
1718481600000,66144.10,66168.60,65801.00,66035.30,6981.787
1718485200000,66035.20,66144.60,66028.40,66114.80,1171.991
1718488800000,66114.80,66192.90,66036.00,66192.90,1619.874
1718492400000,66192.80,66282.50,66192.80,66213.70,2427.508
1718496000000,66213.70,66256.90,66150.30,66157.30,2077.363
1718499600000,66157.30,66207.80,66093.90,66163.10,1925.236
1718503200000,66163.10,66166.90,66094.30,66132.00,1539.193
1718506800000,66132.10,66156.40,66054.10,66129.60,1665.723
1718510400000,66129.60,66195.20,66012.10,66150.00,2442.095
1718514000000,66150.00,66252.00,66149.90,66251.90,1797.176
1718517600000,66252.00,66350.00,66162.80,66303.20,3003.275
1718521200000,66303.10,66342.50,66233.20,66249.40,1886.253
1718524800000,66249.30,66330.20,66225.00,66261.80,2381.811
1718528400000,66261.80,66421.20,66169.40,66392.30,3981.078
1718532000000,66392.20,66780.00,66350.50,66696.10,9712.920
1718535600000,66696.20,66719.30,66413.50,66471.40,5290.213
1718539200000,66471.40,66635.60,66455.60,66577.00,3015.407
1718542800000,66577.10,66747.60,66532.20,66744.30,4666.164
1718546400000,66744.20,66778.10,66475.20,66501.50,5865.088
1718550000000,66501.50,66712.70,66489.90,66690.40,2823.290
1718553600000,66690.40,66733.30,66529.20,66572.40,2915.133
1718557200000,66572.40,66654.60,66497.40,66563.00,3232.997
1718560800000,66563.00,66650.00,66550.00,66574.00,1614.050
1718564400000,66574.00,66636.20,66496.00,66542.50,1722.719
1718568000000,66542.40,66596.00,66432.90,66503.80,2575.648
1718571600000,66503.80,66524.60,66440.00,66510.60,1585.417
1718575200000,66510.60,66960.30,66510.60,66731.90,10217.656
1718578800000,66731.90,66816.00,66607.30,66653.60,2425.646
1718582400000,66653.50,66915.40,66518.00,66565.50,5740.193
1718586000000,66565.50,66599.50,66248.00,66452.10,9418.590
1718589600000,66451.80,66460.50,66132.80,66324.40,6212.799
1718593200000,66324.40,66415.00,66116.00,66200.00,5170.342
1718596800000,66199.90,66426.70,66147.20,66426.70,4506.011
1718600400000,66426.70,66548.90,66262.60,66334.20,5120.182
1718604000000,66334.30,66372.00,66052.80,66107.70,6547.646
1718607600000,66107.60,66348.60,65907.50,66147.30,9289.270
1718611200000,66147.30,66295.80,65955.00,66172.70,7686.416
1718614800000,66172.70,66232.00,65581.60,65696.30,12157.822
1718618400000,65696.30,65937.90,65511.60,65863.00,14276.739
1718622000000,65863.00,66035.80,65769.40,65791.80,4738.917
1718625600000,65791.90,65813.20,65501.60,65608.00,6331.597
1718629200000,65607.90,65790.00,65165.00,65180.70,17289.287
1718632800000,65180.60,65769.10,65094.90,65444.80,15388.869
1718636400000,65444.80,65718.60,65237.50,65341.90,11585.694
1718640000000,65341.80,66054.50,65130.00,65866.00,20750.578
1718643600000,65865.90,66606.00,65865.90,66587.20,18948.939
1718647200000,66587.20,67280.60,66525.20,67067.70,28565.617
1718650800000,67067.80,67089.10,66526.60,66661.40,11458.856
1718654400000,66661.40,66746.20,66122.30,66376.00,14150.996
1718658000000,66376.00,66697.00,66280.40,66550.00,4381.088
1718661600000,66550.00,66686.30,66455.20,66632.40,3495.412
1718665200000,66632.40,66694.40,66358.30,66472.10,5208.927
1718668800000,66472.10,66558.90,65431.00,65730.10,17244.498
1718672400000,65730.10,65945.10,64566.00,65103.80,41093.188
1718676000000,65103.70,65654.00,64565.00,65432.50,24205.514
1718679600000,65432.50,65548.80,65233.80,65474.90,7257.747
1718683200000,65474.90,65748.30,65314.60,65535.60,7462.865
1718686800000,65535.60,65831.10,65519.40,65570.70,7401.769
1718690400000,65570.80,65698.10,65344.60,65469.90,10735.137
1718694000000,65469.90,65780.00,65460.70,65646.40,5147.146
1718697600000,65646.30,65724.60,65562.00,65700.00,2960.868
1718701200000,65700.00,65700.00,65424.10,65455.40,3634.088
1718704800000,65455.50,65581.00,65321.50,65404.20,5548.364
1718708400000,65404.20,65464.10,65080.90,65339.20,12482.218
1718712000000,65339.20,65410.10,64966.00,65215.00,16408.406
1718715600000,65214.90,65246.20,64608.00,64820.60,27950.499
1718719200000,64820.70,65382.00,64300.00,64614.50,39699.602
1718722800000,64614.50,64909.70,64212.00,64676.80,24591.154
1718726400000,64676.70,64833.50,64306.80,64671.30,11033.862
1718730000000,64671.30,64887.40,64365.00,64586.20,11915.212
1718733600000,64586.60,64844.00,64288.00,64659.60,8078.342
1718737200000,64659.60,64716.50,64009.80,64400.00,17232.559
1718740800000,64399.70,65044.70,64168.90,64908.20,14194.331
1718744400000,64908.20,65279.90,64771.60,65199.80,8837.719
1718748000000,65199.90,65281.60,65023.40,65250.90,4705.963
1718751600000,65250.90,65250.90,65035.60,65150.00,5738.343
1718755200000,65149.90,65215.00,64834.60,65114.00,9012.548
1718758800000,65114.00,65490.00,64777.10,65007.90,15852.621
1718762400000,65008.00,65468.70,64978.20,65303.00,6926.759
1718766000000,65303.00,65596.90,65243.40,65377.10,6157.678
1718769600000,65377.00,65711.90,65318.80,65416.00,9171.292
1718773200000,65416.10,65529.50,65287.60,65376.40,5025.008
1718776800000,65376.40,65572.10,65363.20,65568.70,3513.221
1718780400000,65568.70,65625.40,65143.00,65295.00,8090.397
1718784000000,65294.90,65323.00,65075.20,65158.00,5904.474
1718787600000,65158.10,65277.10,65035.70,65270.70,4369.449
